"Nombre_PA";"Page";"IDNum";"centre";"agence";"superviseur";"secteur";"syndicat";"commune";"nom_site";"code_ppv";"an_service";"numero_esclave";"code_id";"code_station";"pages_annexes";"activites";"categorie";"energie";"support";"num_appel";"num_secours";"adresse_ip";"intersite";"site_lie";"rmqintersite";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers"
0;"PZ";1506;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"SIAEMVG";"Lorette";"Le Plan";"77251";2012;15;"";"PZ";"";"Eau potable";"Réservoir";"Autonome (Pile)";"GSM";"06 71 07 20 51";;;"Non";;;"Sofrel";"LS42";"1.20";"05:40";"LHL";"";""
0;"Q1";407;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"Martres de Veyre";"Les Martres-De-Veyre";"PR Monne";"12491";2001;77;"";"Q1";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 73 39 71 75";;;"Non";;;"Perax";"P200 Xm";"5.61";"04:03";"PDD Assainissement";"";""
0;"Q3";1583;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Galmier";"Saint Galmier";"STEP St Galmier";"81657";2014;86;"";"Q3";"Q4/Q5/Q6/Q7";"Assainissement";"STEP";"EDF";"RTC";"04 77 94 93 48";;;;"";"";"Sofrel";"S530";"4.30";"04:02";"LHL";"";""
0;"Q51";1427;"Loire Auvergne";"CCANL";"CCANL";"Moulins";"C.A.Moulins";"Bresnay";"STEP Bresnay";"58948";2012;232;"";"Q51";"Q52";"Assainissement";"STEP";"EDF";"GSM";"06 12 08 96 57";;;"Non";;;"Sofrel";"S530";"3.23";"03:08";"Moulins";"";""
0;"QH";928;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"Langonand";"12207";1997;0;;"QH";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 53 18 08";;;"Non";;;"WIT";"Modulo 15000";"V88a";"05:21";"Grand Croix";;
0;"QI";905;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"SIAEMVG";"Doizieux";"Le Breuil";"12116";2004;0;;"QI";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 20 91 13";;;"Non";;;"WIT";"Modulo 15000";"V88a";"05:16";"Grand Croix";;
0;"QL";921;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Bonnet le Château";"Saint-Bonnet-Le-Château";"STEP St Bonnet le Château";"72160";2011;71;"";"QL";"";"Assainissement";"STEP";"EDF";"GSM";"06 42 39 05 15";;;"Non";;;"Sofrel";"S530";"3.61";"05:20";"Grand Croix";;
0;"QM";1238;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Genilac";"Genilac";"Trevin";"12161";2011;0;;"QM";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 93 33 48";;;"Non";;;"WIT";"Modulo 15000";"V94";"05:32";"LHL";;
0;"QN";1239;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Genilac";"Genilac";"Estoux";"12162";2011;0;"";"QN";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 93 34 15";;;"Non";;;"WIT";"Modulo 15000";"V94";"05:33";"LHL";"";""
0;"QO";1240;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Chateauneuf";"Châteauneuf";"PR de Madinay";"66367";2011;0;;"QO";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 83 60 57";;;"Non";;;"WIT";"Modulo 15000";"V94";"05:34";"LHL";;
0;"R1";395;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"SIVOM de l Albaret";"Pérignat-Sur-Allier";"Vanne Pérignat";"66061";2013;62;"";"R1";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 73 69 50 19";;;"Non";;;"Sofrel";"S530";"4.30";"05:51";"PDD Assainissement";"";""
0;"R1";972;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"La Vaure Sorbiers";"12218";2002;32;;"R1";;"Eau potable";"Pompage";"EDF";"RTC";"04 77 53 16 50";;;"Non";;;"WIT";"Clip 15000";"V89a";"06:29";"Grand Croix";;
0;"R2";871;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"SIREG";"Issoire";"Les Vigères";"12466";2012;156;"";"R2";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 73 89 21 31";;;"Non";;;"Sofrel";"S530";"3.61";"04:15";"PDD Assainissement";"";""
0;"R2";973;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"La Flache Sorbiers";"12214";1998;33;;"R2";;"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 77 53 16 47";;;"Non";;;"WIT";"15000";"V89a";"06:30";"Grand Croix";;
0;"R3";815;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"Commune de Nonette";"Nonette";"Nonette reservoir";"63310";1998;64;"";"R3";"";"Eau potable";"Réservoir";"EDF";"RTC";"04 73 71 69 62";;;"Non";;;"Sofrel";"S50";"5.44";"05:39";"PDD Eau Potable";"";""
0;"R3";974;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"l'Oeuf Sorbiers";"12212";1998;27;;"R3";;"Eau potable";"Réservoir";"EDF";"RTC";"04 77 53 18 30";;;"Non";;;"WIT";"15000";"V87a";"06:31";"Grand Croix";;
0;"R4";975;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"Le sapet  Sorbiers";"12213";2002;34;;"R4";;"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 77 53 16 38";;;"Non";;;"WIT";"Modulo 5120";"V54a";"06:32";"Grand Croix";;
0;"R4";1220;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"SIREG";"Orbeil";"PR Orbeil";"65984";2010;119;"";"R4";"";"Assainissement";"Poste de relevage";"EDF";"GSM";"06 43 19 50 64";"";"";"Non";"";"";"Sofrel";"S530";"3.50";"05:44";"PDD";"";""
0;"R5";816;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"Commune de Nonette";"Nonette";"Nonette Station";"79989";2013;72;"";"R5";"";"Eau potable";"Pompage";"EDF";"RTC";"04 73 71 66 88";;;"Non";"";"";"Sofrel";"S550";"3.61";"05:38";"PDD Eau Potable";"";""
0;"R5";976;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"Les Alouettes Sorbiers";"12215";2000;26;;"R5";;"Eau potable";"Pompage réservoir";"EDF";"RTC";"04 77 53 19 72";;;"Non";;;"WIT";"Modulo 5120";"V54a";"06:33";"Grand Croix";;
0;"R51";1425;"Loire Auvergne";"CCANL";"CCANL";"Moulins";"C.A.Moulins";"Besson";"STEP Besson";"58947";2012;233;"";"R51";"";"Assainissement";"STEP";"EDF";"GSM";"06 12 08 90 59";;;"Non";;;"Sofrel";"S530";"3.23";"03:06";"Moulins";"";""
0;"R6";977;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"Croix-rouge";"12219";2001;54;;"R6";;"Eau potable";"Pompage";"EDF";"RTC";"04 77 53 03 90";;;"Non";;;"WIT";"Modulo 15000";"V92a";"06:34";"Grand Croix";;
0;"R7";978;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Sorbiers";"Sorbiers";"Montgirard";"12220";2000;55;;"R7";;"Eau potable";"Pompage";"EDF";"RTC";"04 77 53 04 37";;;"Non";;;"WIT";"Clip 8000";"V54a";"06:35";"Grand Croix";;
