"Nombre_PA";"Page";"IDNum";"IDKey";"numero_esclave";"code_ppv";"code_id";"centre";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers";"rmqintersite";"site_lie";"intersite";"adresse_ip";"num_secours"
0;"PF";252;"23_CCANL_PF_SOFREL";23;"12180";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"La Pacaudière";;"Commune de St Martin";"STEP";"St Martin";2002;"PF";"BX";"EDF";"RTC";"04 77 64 07 97";"Sofrel";"S50";"4.24";"05:34";"La Pacaudiere";;;;;;;
0;"PF";1155;"95_PDD_PF_SOFREL";95;"79844";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Haute Dordogne";"Déversoir d'orage";"Métrologie Murat le Quaire";2009;"PF";"";"-----------";"RTC";"06 85 57 81 70";"Sofrel";"S550";"3.40";"05:42";"PDD Assainissement";;;;;;;
0;"PG";1156;"96_PDD_PG_SOFREL";96;"62558";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Haute Dordogne";"Déversoir d'orage";"Métrologie le Mont Dore";2009;"PG";"";"-----------";"RTC";"04 73 21 44 97";"Sofrel";"S550";"3.40";"05:40";"PDD Assainissement";;;;;;;
0;"PG";1213;"169_LHL_PG_SOFREL";169;"56725";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Paul en Jarez";"Relevé de compteur";"32 route de St Paul";2010;"PG";"";"-----------";"GSM";"06 80 93 84 08";"Sofrel";"LS42";"1.20";"06:00";"LHL";;;;;;;
0;"PG";1374;;235;"11921";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Pompage";"Surpresseur Saint Joseph";2012;"PG";"";"EDF";"GSM";"06 33 51 21 81";"Sofrel";"S530";"4.30";"05:00";"St Eloy";"";"";;;;;
0;"PH";1210;"100_PDD_PH_SOFREL";100;"78979";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Smctom Haute Dordogne";"STEP";"Smctom Haute Dordogne";2010;"PH";"";"EDF";"GSM";"07 86 09 43 52";"Sofrel";"S530";"5.11";"04:47";"PDD";"";"";;;;;
0;"PH";1342;;181;"74672";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Planche du Maillon";2012;"PH";"";"Autonome (Pile)";"GSM";"06 45 38 07 77";"Sofrel";"LS42";"1.20";"06:08";"";"";"";;;;;
0;"PH";1356;;181;"74672";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Planche du Maillon";2012;"PH";;"Autonome (Pile)";"GSM";"06 45 38 07 77";"Sofrel";"LS42";"1.20";"06:10";"LHL";;;;;;;
0;"PI";1343;;180;"74674";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Route de Saint Romain";2012;"PI";;"Autonome (Pile)";"GSM";"07 86 86 66 96";"Sofrel";"LS42";"1.20";"06:06";;;;;;;;
0;"PI";1357;;180;"74674";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Route de Saint Romain";2012;"PI";;"Autonome (Pile)";"GSM";"07 86 86 66 96";"Sofrel";"LS42";"1.20";"06:07";"LHL";;;;;;;
0;"PJ";1161;"98_PDD_PJ_SOFREL";98;"12729";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM de l Albaret";"Réservoir";"Réservoir saint maurice";2009;"PJ";"";"-----------";"RTC";"04 73 87 94 28";"Sofrel";"S530";"3.40";"05:48";"PDD Eau Potable";;;;;;;
0;"PJ";1344;;177;"74675";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Rue Aristide Briand";2012;"PJ";;"Autonome (Pile)";"GSM";"06 45 41 86 10";"Sofrel";"LS42";"1.20";"06:25";;;;;;;;
0;"PJ";1358;;177;"74675";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue Aristide Briand";2012;"PJ";;"Autonome (Pile)";"GSM";"06 45 41 86 10";"Sofrel";"LS42";"1.20";"13:31";"LHL";;;;;;;
0;"PK";1165;"55_PDD_PK_SOFREL";55;"64587";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"Cantal";;"Vic sur Cère";"Poste de relevage";"Pont Cayrol";2013;"PK";"";"EDF";"RTC";"04 71 47 55 94";"Sofrel";"S530";"4.11";"04:20";"PDD Assainissement";"";"";;;;;
0;"PK";1345;;174;"74676";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Rue de la Gare";2012;"PK";;"Autonome (Pile)";"GSM";"06 47 34 40 49";"Sofrel";"LS42";"1.20";"06:19";;;;;;;;
0;"PK";1359;;174;"74676";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue de la Gare";2012;"PK";;"Autonome (Pile)";"GSM";"06 47 34 40 49";"Sofrel";"LS42";"1.20";"06:21";"LHL";;;;;;;
0;"PL";1166;"56_PDD_PL_SOFREL";56;"64585";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"Cantal";;"Vic sur Cère";"Poste de relevage";"Eugène Pages";2009;"PL";;"EDF";"RTC";"04 71 43 30 42";"Sofrel";"S550";"3.40";"04:22";"PDD Assainissement";;;;;;;
0;"PL";1346;;176;"74677";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage rue des Tuileries";2012;"PL";;"Autonome (Pile)";"GSM";"06 47 34 92 80";"Sofrel";"LS42";"1.20";"06:23";;;;;;;;
0;"PL";1360;;176;"74677";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue des Tuileries";2012;"PL";;"Autonome (Pile)";"GSM";"06 47 34 92 80";"Sofrel";"LS42";"1.20";"06:25";"LHL";;;;;;;
0;"PM";1168;"57_PDD_PM_SOFREL";57;"67648";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"Cantal";;"Vic sur Cère";"Poste de relevage";"Le cimetière";2009;"PM";;"EDF";"GSM";"06 79 13 43 08";"Sofrel";"S530";"3.40";"04:55";"PDD Assainissement";;;;;;;
0;"PN";1169;"58_PDD_PN_SOFREL";58;"64583";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"Cantal";;"Vic sur Cère";"STEP";"Vic sur Cère";2009;"PN";"PO/PP";"-----------";"RTC";"04 71 45 47 51";"Sofrel";"S550";"3.40";"04:57";"PDD Assainissement";;;;;;;
0;"PN";1347;;173;"74679";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Rue du 19 Mars 1962";2012;"PN";;"Autonome (Pile)";"GSM";"07 86 86 55 71";"Sofrel";"LS42";"1.20";"06:17";;;;;;;;
0;"PN";1361;;173;"74679";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue du 19 Mars 1962";2012;"PN";;"Autonome (Pile)";"GSM";"07 86 86 55 71";"Sofrel";"LS42";"1.20";"06:19";"LHL";;;;;;;
0;"PO";1348;;184;"74668";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Boulevard du Couard Bas";2012;"PO";;"Autonome (Pile)";"GSM";"06 47 34 21 63";"Sofrel";"LS42";"1.20";"05:17";;;;;;;;
0;"PO";1362;;184;"74668";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Boulevard du Couard Bas";2012;"PO";;"Autonome (Pile)";"GSM";"06 47 34 21 63";"Sofrel";"LS42";"1.20";"05:19";"LHL";;;;;;;
0;"PP";1349;;183;"74669";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Boulevard Couard Haut";2012;"PP";;"Autonome (Pile)";"GSM";"06 47 33 25 91";"Sofrel";"LS42";"1.20";"06:12";;;;;;;;
0;"PP";1363;;183;"74669";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Boulevard du Couard Haut";2012;"PP";;"Autonome (Pile)";"GSM";"06 47 33 25 91";"Sofrel";"LS42";"1.20";"06:14";"LHL";;;;;;;
0;"PQ";1203;"161_LHL_PQ_SOFREL";161;"12094";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Cellieu Chagnon";"Relevé de compteur";"Peyrieux";2010;"PQ";;"Autonome (Pile)";"GSM";"06 43 88 73 00";"Sofrel";"LS42";"1.20";"06:14";"LHL";;;;;;;
0;"PR";1204;"162_LHL_PR_SOFREL";162;"0";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Usson en Forez";"Relevé de compteur";"Chambriac";2010;"PR";;"Autonome (Pile)";"GSM";"06 98 08 23 91";"Sofrel";"LS42";"1.20";"06:08";"LHL";;;;;;;
0;"PT";1350;;185;"74670";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage la Roche la Gare";2012;"PT";;"Autonome (Pile)";"GSM";"06 47 33 91 43";"Sofrel";"LS42";"1.20";"05:19";;;;;;;;
0;"PT";1364;;185;"74676";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"La Gare";2012;"PT";;"Autonome (Pile)";"GSM";"06 47 33 91 43";"Sofrel";"LS42";"1.20";"05:21";"LHL";;;;;;;
0;"PT";1439;;241;"12428";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Couze Amont";"Poste de relevage";"PR Pont de Coudes";2012;"PT";"";"EDF";"GSM";"06 33 91 84 30";"Sofrel";"S530";"3.50";"05:34";"PDD Assainissement";"";"";;;;;
0;"PU";296;"165_CCANL_PU_SOFREL";165;"60335";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Relevé de compteur";"Pigoil";2000;"PU";"";"Autonome (Pile)";"RTC";"04 73 85 25 34";"Sofrel";"Telbox";"3.10";"06:09";"St Eloy";;;;;;;
0;"PU";1351;;182;"74671";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage la Vierge au Mas";2012;"PU";;"Autonome (Pile)";"GSM";"07 86 86 55 41";"Sofrel";"LS42";"1.20";"06:10";;;;;;;;
0;"PU";1365;;182;"74671";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"La Vierge au Mas";2012;"PU";;"Autonome (Pile)";"GSM";"07 86 86 55 41";"Sofrel";"LS42";"1.20";"06:12";"LHL";;;;;;;
0;"PU";1503;;144;"12427";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIVOM d Issoire";"Poste de relevage";"PR Camping Coudes";2012;"PU";"";"EDF";"GSM";"06 75 35 71 67";"Sofrel";"S530";"3.50";"03:12";"PDD Assainissement";"";"";;;;;
0;"PV";294;"166_CCANL_PV_SOFREL";166;"0";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Relevé de compteur";"Le Quaire";2000;"PV";"";"Autonome (Pile)";"RTC";"04 73 85 24 53";"Sofrel";"Telbox";"3.10";"06:08";"St Eloy";;;;;;;
0;"PV";391;"58_PDD_P2_PERAX";243;"12420";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Vallée de la Veyre";"Poste de relevage";"Pont des Goules";2014;"PV";"";"EDF";"RTC";"04 73 39 94 40";"Sofrel";"S530";"4.30";"04:06";"PDD Assainissement";"";"";;;;;
0;"PV";1352;;175;"74667";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage rue du chemin Rouge";2012;"PV";;"Autonome (Pile)";"GSM";"06 47 34 12 14";"Sofrel";"LS42";"1.20";"06:21";;;;;;;;
0;"PV";1366;;175;"74667";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue du Chemin Rouge";2012;"PV";;"Autonome (Pile)";"GSM";"06 47 34 12 14";"Sofrel";"LS42";"1.20";"06:22";"LHL";;;;;;;
0;"PW";295;"167_CCANL_PW_SOFREL";167;"0";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Relevé de compteur";"La Boule";2000;"PW";"";"Autonome (Pile)";"RTC";"04 73 85 27 89";"Sofrel";"Telbox";"3.10";"06:10";"St Eloy";;;;;;;
0;"PW";1353;;178;"74673";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage route de la Lande";2012;"PW";;"Autonome (Pile)";"GSM";"06 47 33 06 45";"Sofrel";"LS42";"1.20";"06:27";;;;;;;;
0;"PW";1367;;178;"74673";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Route de la Lande";2012;"PW";;"Autonome (Pile)";"GSM";"06 47 33 06 45";"Sofrel";"LS42";"1.20";"06:26";"LHL";;;;;;;
0;"PX";1354;;179;"74678";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Comptage Doutre d eau";2012;"PX";"";"Autonome (Pile)";"GSM";"06 47 33 23 08";"Sofrel";"LS42";"1.20";"06:04";"";"";"";;;;;
0;"PX";1368;;179;"74678";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"Rue d Outre d Eau";2012;"PX";;"Autonome (Pile)";"GSM";"06 47 33 23 08";"Sofrel";"LS42";"1.20";"06:05";"LHL";;;;;;;
0;"PY";1369;;190;"74751";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Marcelin en Forez";"Relevé de compteur";"La Roche";2012;"PY";;"Autonome (Pile)";"GSM";"07 86 60 64 28";"Sofrel";"LS42";"1.20";"05:32";"LHL";;;;;;;
0;"PZ";1506;;15;"77251";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Réservoir";"Le Plan";2012;"PZ";"";"Autonome (Pile)";"GSM";"06 71 07 20 51";"Sofrel";"LS42";"1.20";"05:40";"LHL";"";"";;;;;
0;"Q1";407;"77_PDD_Q1_PERAX";77;"12491";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Martres de Veyre";"Poste de relevage";"PR Monne";2001;"Q1";"";"EDF";"RTC";"04 73 39 71 75";"Perax";"P200 Xm";"5.61";"04:03";"PDD Assainissement";"";"";;;;;
0;"Q1";1561;;0;;;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"St Galmier";"STEP";"STEP St Galmier";2014;"Q1";;"EDF";"RTC";"04 77 94 93 48";"WIT";"Clip";"87a";"04:03";"LHL";;;;;;;
0;"Q51";1427;;232;"58948";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Bresnay";2012;"Q51";"Q52";"EDF";"GSM";"06 12 08 96 57";"Sofrel";"S530";"3.23";"03:08";"Moulins";"";"";;;;;
0;"QH";928;"0_LHL_QH_WIT";0;"12207";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Sorbiers";"Poste de relevage";"Langonand";1997;"QH";;"EDF";"RTC";"04 77 53 18 08";"WIT";"Modulo 15000";"V88a";"05:21";"Grand Croix";;;;;;;
0;"QI";905;"0_LHL_QI_WIT";0;"12116";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"SIAEMVG";"Poste de relevage";"Le Breuil";2004;"QI";;"EDF";"RTC";"04 77 20 91 13";"WIT";"Modulo 15000";"V88a";"05:16";"Grand Croix";;;;;;;
0;"QL";921;"0_LHL_T1_WIT";71;"72160";"";"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"St Bonnet le Château";"STEP";"STEP St Bonnet le Château";2011;"QL";"";"EDF";"GSM";"06 42 39 05 15";"Sofrel";"S530";"3.61";"05:20";"Grand Croix";;;;;;;
0;"QM";1238;"0_LHL_QM_WIT";0;"12161";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Genilac";"Poste de relevage";"Trevin";2011;"QM";;"EDF";"RTC";"04 77 93 33 48";"WIT";"Modulo 15000";"V94";"05:32";"LHL";;;;;;;
0;"QN";1239;"0_LHL_QN_WIT";0;"12162";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Genilac";"Poste de relevage";"Estetoux";2011;"QN";;"EDF";"RTC";"04 77 93 34 15";"WIT";"Modulo 15000";"V94";"05:33";"LHL";;;;;;;
0;"QO";1240;"0_LHL_QO_WIT";0;"66367";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Chateauneuf";"Poste de relevage";"PR de Madinay";2011;"QO";;"EDF";"RTC";"04 77 83 60 57";"WIT";"Modulo 15000";"V94";"05:34";"LHL";;;;;;;
0;"R1";395;"62_PDD_R1_SOFREL";62;"66061";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIVOM de l Albaret";"Poste de relevage";"Vanne Pérignat";2013;"R1";"";"EDF";"RTC";"04 73 69 50 19";"Sofrel";"S530";"4.30";"05:51";"PDD Assainissement";"";"";;;;;
0;"R1";972;"32_LHL_R1_WIT";32;"12218";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage";"La Vaure Sorbiers";2002;"R1";;"EDF";"RTC";"04 77 53 16 50";"WIT";"Clip 15000";"V89a";"06:29";"Grand Croix";;;;;;;
0;"R2";871;"70_PDD_R2_PERAX";156;"12466";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIREG";"Poste de relevage";"Les Vigères";2012;"R2";"";"EDF";"RTC";"04 73 89 21 31";"Sofrel";"S530";"3.61";"04:15";"PDD Assainissement";"";"";;;;;
0;"R2";973;"33_LHL_R2_WIT";33;"12214";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage réservoir";"La Flache Sorbiers";1998;"R2";;"EDF";"RTC";"04 77 53 16 47";"WIT";"15000";"V89a";"06:30";"Grand Croix";;;;;;;
0;"R3";815;"64_PDD_R3_SOFREL";64;"63310";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de Nonette";"Réservoir";"Nonette reservoir";1998;"R3";"";"EDF";"RTC";"04 73 71 69 62";"Sofrel";"S50";"5.44";"05:39";"PDD Eau Potable";;;;;;;
0;"R3";974;"27_LHL_R3_WIT";27;"12212";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Réservoir";"l'Oeuf Sorbiers";1998;"R3";;"EDF";"RTC";"04 77 53 18 30";"WIT";"15000";"V87a";"06:31";"Grand Croix";;;;;;;
0;"R4";975;"34_LHL_R4_WIT";34;"12213";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage réservoir";"Le sapet  Sorbiers";2002;"R4";;"EDF";"RTC";"04 77 53 16 38";"WIT";"Modulo 5120";"V54a";"06:32";"Grand Croix";;;;;;;
0;"R4";1220;"119_PDD_R4_SOFREL";119;"65984";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIREG";"Poste de relevage";"PR Orbeil";2010;"R4";"";"-----------";"GSM";"06 43 19 50 64";"Sofrel";"S530";"3.50";"05:44";"PDD";"";"";;;;;
0;"R5";816;"72_PDD_R5_SOFREL";72;"79989";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de Nonette";"Pompage";"Nonette Station";2013;"R5";"";"EDF";"RTC";"04 73 71 66 88";"Sofrel";"S550";"3.61";"05:38";"PDD Eau Potable";"";"";;;;;
0;"R5";976;"26_LHL_R5_WIT";26;"12215";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage réservoir";"Les Alouettes Sorbiers";2000;"R5";;"EDF";"RTC";"04 77 53 19 72";"WIT";"Modulo 5120";"V54a";"06:33";"Grand Croix";;;;;;;
0;"R51";1425;;233;"58947";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Besson";2012;"R51";"";"EDF";"GSM";"06 12 08 90 59";"Sofrel";"S530";"3.23";"03:06";"Moulins";"";"";;;;;
0;"R6";977;"54_LHL_R6_WIT";54;"12219";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage";"Croix-rouge";2001;"R6";;"EDF";"RTC";"04 77 53 03 90";"WIT";"Modulo 15000";"V92a";"06:34";"Grand Croix";;;;;;;
0;"R7";978;"55_LHL_R7_WIT";55;"12220";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Sorbiers";"Pompage";"Montgirard";2000;"R7";;"EDF";"RTC";"04 77 53 04 37";"WIT";"Clip 8000";"V54a";"06:35";"Grand Croix";;;;;;;
0;"RA";1104;"144_CCANL_RA_SOFREL";144;"12030";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Corrèze";;"Commune d Uzerche";"Poste de relevage";"Chambourg";2008;"RA";;"EDF";"GSM";"06 31 44 57 88";"Sofrel";"S550";"2.50";"04:28";"Corrèze";;;;;;;
0;"RC";801;"29_PDD_RC_SOFREL";29;"12744";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"St Sandoux";2003;"RC";"";"EDF";"RTC";"04 73 39 17 28";"Sofrel";"S50";"5.26";"05:13";"PDD Eau Potable";;;;;;;
0;"RD";800;"28_PDD_RD_SOFREL";28;"12483";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Ludesse";2003;"RD";"";"EDF";"RTC";"04 73 96 28 23";"Sofrel";"S50";"5.26";"05:12";"PDD Eau Potable";;;;;;;
0;"RE";1090;"83_PDD_RE_PERAX";83;"12326";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Le Broc";"STEP";"STEP du Broc";2007;"RE";"RF";"EDF";"GSM";"06 77 39 25 12";"Perax";"P400 Xi";"6.11";"04:30";"PDD";;;;;;;
0;"RG";912;"0_LHL_RG_WIT";0;"12106";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Chateauneuf";"Poste de relevage";"Granger";1998;"RG";;"EDF";"RTC";"04 77 83 51 50";"WIT";"Modulo 8000";"V91a";"05:17";"Grand Croix";;;;;;;
0;"RG";1091;"84_PDD_RG_PERAX";167;"12325";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Le Broc";"Poste de relevage";"Grézin";2012;"RG";"";"EDF";"GSM";"06 77 39 20 85";"Sofrel";"S530";"4.11";"04:35";"PDD";"";"";;;;;
0;"RH";1495;;1;"60767";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Autre";"Réservoir Rouillas Haut";2012;"RH";"";"Autonome (Pile)";"GSM";"06 81 16 70 84";"Sofrel";"LS42";"3.10";"06:12";"";"";"";;;;;
0;"RI";1061;"0_LHL_RI_WIT";0;"61356";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Chateauneuf";"Poste de relevage";"Vaugelas";2006;"RI";;"EDF";"RTC";"04 77 75 65 74";"WIT";"Modulo 8000";"V91a";"05:18";"Grand Croix";;;;;;;
0;"RJ";1498;;213;"79509";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Réservoir";"Réservoir Roche Julie";2012;"RJ";"";"EDF";"GSM";"06 09 63 99 49";"Sofrel";"S530";"3.50";"06:04";"PDD Eau Potable";"";"";;;;;
0;"RK";1147;"0_LHL_RK_WIT";0;"66368";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Chateauneuf";"Poste de relevage";"Bourbouillon";2009;"RK";"";"-----------";"RTC";"04 77 74 61 53";"WIT";"Modulo 15000";"V88a";"05:19";"Grand Croix";;;;;;;
0;"RL";1133;"30_LHL_RL_SOFREL";30;"12224";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Station de traitement";"Usine du Dorlay";2010;"RL";"RM/RN/RO";"EDF";"RTC";"04 77 20 94 80";"Sofrel";"S550";"3.30";"06:20";"Grand Croix";;;;;;;
0;"RM";1292;;104;"71887";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Saint just Malmont";"STEP";"STEP Roche Moulin";2011;"RM";"RN/RO/RP";"EDF";"RTC";"04 77 35 90 16";"Sofrel";"S550";"3.30";"05:36";"LHL";;;;;;;
0;"RP";1491;;72;"71890";"";"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Saint just Malmont";"Poste de relevage";"PR Lot du Centre";2012;"RP";"";"EDF";"GSM";"06 42 89 37 69";"Sofrel";"S530";"4.11";"04:00";"LHL";"";"";;;;;
0;"RQ";1492;;73;"71889";"";"Loire Auvergne";"LHL";"LHL";"Assainissement";"Grand Croix";;"Saint just Malmont";"Poste de relevage";"PR La Pommardière";2012;"RQ";"";"EDF";"GSM";"06 42 89 36 06";"Sofrel";"S530";"4.11";"04:01";"";"";"";;;;;
0;"RV";274;"142_CCANL_RV_SOFREL";142;"11988";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune de Chamberet";"Réservoir";"La Plantade";2001;"RV";"";"EDF";"RTC";"05 55 97 92 32";"Sofrel";"S50";"5.23";"05:32";"Corrèze";;;;;;;
0;"S01";1400;;170;"58913";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR L'école";2012;"S01";"";"EDF";"GSM";"06 12 08 94 93";"Sofrel";"S530";"3.23";"03:22";"Moulins";"";"";;;;;
0;"S1";802;"30_PDD_S1_SOFREL";30;"12417";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Brion Pompage";1990;"S1";"";"EDF";"RTC";"04 73 71 22 95";"Sofrel";"S10E";"3.7";"06:19";"PDD Eau Potable";"";"";;;;;
